area,location,city,road_width,amenities,distance_from_city,land_type,price
2280,andheri,mumbai,29,"park,school",25.521248764111565,residential,81874869.66
529,andheri,mumbai,39,"hospital,mall",21.58104318589086,residential,15504464.74
438,andheri,mumbai,20,"hospital,mall",30.35989383620984,commercial,16573846.46
790,andheri,mumbai,17,"mall,metro",11.342511676536414,commercial,32016390.81
1510,andheri,mumbai,19,"park,school",31.97934952595026,residential,43264320.06
1134,andheri,mumbai,35,"school,hospital",33.84407569628017,residential,46497094.75
2031,andheri,mumbai,34,"mall,metro",21.91874598871295,commercial,83279630.05
1758,andheri,mumbai,23,"school,hospital",20.023785549131752,commercial,58671223.02
619,andheri,mumbai,29,"school,hospital",15.21778239425318,commercial,18178545.03
1736,andheri,mumbai,32,"hospital,mall",19.718103683323797,commercial,49328022.02
1937,andheri,mumbai,39,"school,hospital",28.165022124040696,commercial,65946852.61
1409,andheri,mumbai,20,"park,school",9.626628915965552,residential,53518778.92
1995,andheri,mumbai,21,"school,hospital",5.155856671100904,commercial,64704822.93
2221,andheri,mumbai,32,"school,hospital",8.975210134825982,residential,73379274.66
2165,andheri,mumbai,50,"hospital,mall",8.09878782024873,residential,74224451.85
1849,andheri,mumbai,35,"hospital,mall",5.370218446518633,commercial,66118533.88
1988,andheri,mumbai,50,"mall,metro",22.158812922486185,residential,77349834.55
1959,andheri,mumbai,32,"park,school",13.05220391447632,residential,59500754.87
659,andheri,mumbai,32,"hospital,mall",13.992567617646896,residential,19994655.48
1879,andheri,mumbai,30,"hospital,mall",22.81419194117236,residential,59233213.3
2275,andheri,mumbai,34,"school,hospital",33.46470387183696,commercial,67107069.91
1956,andheri,mumbai,36,"hospital,mall",15.04208671240871,residential,76786829.83
1630,andheri,mumbai,27,"hospital,mall",14.425498435863242,commercial,52957578.85
1707,andheri,mumbai,46,"mall,metro",14.776587123287165,commercial,54761027.93
2009,andheri,mumbai,27,"mall,metro",25.45137899390263,residential,66518427.0
2290,andheri,mumbai,28,"hospital,mall",28.930565630942105,residential,94351775.79
2075,andheri,mumbai,23,"park,school",12.260635030123964,residential,77650000.8
2133,andheri,mumbai,19,"hospital,mall",34.72101843310904,commercial,83287410.3
2041,andheri,mumbai,41,"school,hospital",28.721627511477777,commercial,72417014.12
748,andheri,mumbai,30,"park,school",9.990154798403346,residential,22089316.62
2036,andheri,mumbai,36,"hospital,mall",8.178336548182616,residential,84565984.55
1459,andheri,mumbai,48,"mall,metro",18.373356545147203,commercial,45386594.05
2296,powai,mumbai,47,"mall,metro",15.349021627985548,residential,101844764.25
2377,powai,mumbai,41,"school,hospital",8.482080138769241,residential,80040221.18
1826,powai,mumbai,44,"mall,metro",20.633444894014147,commercial,67544188.29
2350,powai,mumbai,43,"park,school",7.015230201243775,residential,78870625.97
871,powai,mumbai,36,"school,hospital",25.31417998672652,residential,28186746.17
1399,powai,mumbai,50,"mall,metro",14.929689666595076,commercial,56318007.5
2292,powai,mumbai,40,"mall,metro",10.59160775850986,commercial,81846606.63
2020,powai,mumbai,27,"hospital,mall",22.76609475081105,commercial,65583494.31
418,powai,mumbai,28,"park,school",27.56976486081475,residential,18089271.8
816,powai,mumbai,49,"mall,metro",15.973790882375445,residential,36550302.77
2274,powai,mumbai,46,"park,school",22.90912487848981,commercial,76914137.65
867,powai,mumbai,44,"mall,metro",29.412147627828016,commercial,32570410.57
747,powai,mumbai,35,"school,hospital",12.157181793163716,residential,31937059.7
1149,powai,mumbai,24,"hospital,mall",17.54717318633776,residential,43630858.81
1971,powai,mumbai,46,"mall,metro",21.64737727497492,commercial,76412951.03
1583,powai,mumbai,35,"hospital,mall",23.582299363675247,commercial,54209430.64
439,powai,mumbai,27,"hospital,mall",33.91487268244819,commercial,17451893.05
2075,powai,mumbai,41,"hospital,mall",19.66098535819057,residential,89131929.46
526,powai,mumbai,29,"park,school",5.980852605742123,residential,23530133.57
1582,powai,mumbai,44,"hospital,mall",21.49178553614154,residential,54881705.64
867,powai,mumbai,49,"park,school",21.261301373528894,residential,31460154.95
2207,powai,mumbai,42,"school,hospital",27.07966092901022,residential,89916826.84
1619,powai,mumbai,17,"hospital,mall",12.884456742236829,residential,74469074.26
2198,powai,mumbai,22,"mall,metro",11.296345027693222,commercial,100766535.26
2153,powai,mumbai,23,"mall,metro",29.40589596486301,residential,74613734.77
1836,powai,mumbai,49,"mall,metro",14.70960847564045,commercial,74388280.7
1585,powai,mumbai,47,"school,hospital",9.067667192840274,commercial,65244574.3
642,powai,mumbai,23,"mall,metro",12.490317258144191,commercial,30738818.51
1413,powai,mumbai,40,"hospital,mall",9.265148992261036,commercial,62431394.87
2096,powai,mumbai,19,"school,hospital",17.085523199054627,commercial,79653779.19
1911,powai,mumbai,46,"park,school",22.458666340069417,residential,75054774.17
2277,powai,mumbai,37,"school,hospital",28.87033779943536,commercial,95992510.75
1292,powai,mumbai,28,"hospital,mall",13.056105149432677,commercial,61357154.01
1783,powai,mumbai,23,"hospital,mall",28.64910960430047,residential,72669674.96
588,powai,mumbai,44,"school,hospital",8.727115376911954,residential,19752799.17
2207,powai,mumbai,42,"mall,metro",34.870822062028616,residential,86744568.42
1636,powai,mumbai,32,"school,hospital",24.63763893256382,commercial,56513394.07
737,powai,mumbai,25,"school,hospital",16.890247007966998,commercial,27968781.71
1359,powai,mumbai,20,"school,hospital",5.032589110751711,commercial,52821197.58
719,powai,mumbai,29,"hospital,mall",5.278608428253805,commercial,24534578.41
893,powai,mumbai,42,"mall,metro",19.33100724313296,residential,42694757.35
1969,powai,mumbai,21,"school,hospital",14.400544323227184,commercial,65822286.38
961,powai,mumbai,23,"mall,metro",7.05234822567737,residential,36636718.86
1072,powai,mumbai,28,"mall,metro",32.59682373964263,commercial,41852585.27
1289,powai,mumbai,21,"mall,metro",27.573369396438572,commercial,43035854.0
1839,powai,mumbai,35,"mall,metro",12.433591248907367,residential,87190630.06
1416,powai,mumbai,33,"school,hospital",30.43676313319877,commercial,57849754.09
1241,powai,mumbai,47,"mall,metro",27.43530922943749,commercial,49992426.68
623,powai,mumbai,30,"hospital,mall",16.576567242907807,residential,27748934.34
2446,powai,mumbai,19,"school,hospital",34.60647598529567,commercial,103243990.06
940,powai,mumbai,41,"park,school",21.390686634840527,residential,35898047.26
2329,powai,mumbai,19,"school,hospital",22.620904907777735,residential,110094735.99
1473,powai,mumbai,18,"hospital,mall",20.19831812824781,commercial,52220629.57
2134,powai,mumbai,20,"mall,metro",13.324032072036802,commercial,92250622.45
723,powai,mumbai,28,"mall,metro",21.09170518668375,commercial,29050772.75
670,powai,mumbai,42,"mall,metro",6.737178320693912,residential,24765016.97
2179,powai,mumbai,18,"park,school",24.982387365779317,residential,73771756.18
889,powai,mumbai,23,"school,hospital",9.914978928062226,commercial,28628146.56
1461,powai,mumbai,23,"park,school",26.98807512665125,residential,50654926.02
520,powai,mumbai,42,"park,school",20.71562634346008,commercial,19427291.74
715,powai,mumbai,47,"park,school",6.6631733252726475,residential,28555928.19
1906,powai,mumbai,21,"school,hospital",11.852132694597532,residential,65789325.18
580,powai,mumbai,15,"mall,metro",6.379445896692108,commercial,26528634.0
1968,powai,mumbai,26,"school,hospital",21.585943654875937,commercial,91952093.46
1319,powai,mumbai,41,"park,school",13.1377387402945,residential,48999309.71
1927,powai,mumbai,18,"mall,metro",11.695551828519555,residential,65345369.46
2042,powai,mumbai,44,"park,school",28.20582438517656,commercial,67595964.57
1740,powai,mumbai,44,"school,hospital",16.067580774576474,commercial,58084972.94
1644,powai,mumbai,30,"hospital,mall",16.04820883088356,commercial,72061806.76
1200,powai,mumbai,49,"mall,metro",9.51699130379659,commercial,52463296.07
497,powai,mumbai,37,"school,hospital",33.5297078643033,residential,17756798.04
1941,powai,mumbai,34,"school,hospital",11.15583118717696,residential,88478729.96
2119,powai,mumbai,18,"mall,metro",26.349574241003083,residential,84489747.04
579,powai,mumbai,48,"hospital,mall",26.025407290960388,commercial,27062686.07
2277,powai,mumbai,20,"school,hospital",20.162832915823273,commercial,108368980.12
706,powai,mumbai,18,"hospital,mall",24.87331784461847,residential,29278054.54
1369,powai,mumbai,35,"hospital,mall",26.021768189646263,commercial,50196871.63
1702,powai,mumbai,29,"school,hospital",33.30664058090284,residential,66793501.83
846,powai,mumbai,25,"hospital,mall",18.981653373099853,commercial,29175637.22
894,powai,mumbai,28,"hospital,mall",14.249231546375135,commercial,36273864.75
891,powai,mumbai,34,"school,hospital",11.450623684210646,commercial,29801040.18
1007,powai,mumbai,30,"park,school",16.887333880393133,residential,33693622.31
1624,powai,mumbai,26,"school,hospital",33.56289820471232,commercial,58728173.94
1423,powai,mumbai,21,"mall,metro",8.643597665121462,residential,47692705.11
1310,powai,mumbai,40,"park,school",25.588557861066803,residential,44659791.38
1460,powai,mumbai,19,"school,hospital",34.91484278391422,residential,68151131.66
2216,powai,mumbai,20,"park,school",8.675829777724218,commercial,99606493.48
607,powai,mumbai,42,"hospital,mall",19.88379173639766,commercial,21055511.2
2147,powai,mumbai,28,"mall,metro",13.249453070727265,commercial,74640273.34
1008,powai,mumbai,30,"park,school",19.966748299894977,commercial,32814826.23
649,powai,mumbai,39,"mall,metro",17.577044635889933,residential,21678900.59
479,powai,mumbai,37,"hospital,mall",21.33553418102155,commercial,22910789.31
1809,powai,mumbai,47,"park,school",16.651438237079013,residential,84304523.57
506,powai,mumbai,29,"school,hospital",31.87294344842941,commercial,18773632.79
639,powai,mumbai,45,"park,school",28.005265053508182,residential,28715677.31
1053,powai,mumbai,30,"park,school",21.010686937634308,residential,35383063.31
1298,powai,mumbai,39,"park,school",33.056180962746346,residential,53491973.71
1121,powai,mumbai,35,"park,school",32.41940012385603,residential,40114781.12
1840,powai,mumbai,24,"mall,metro",30.10090522200008,commercial,86776129.16
1665,powai,mumbai,17,"school,hospital",6.685039304038142,residential,57956832.29
481,powai,mumbai,15,"park,school",32.536885577619394,residential,19443547.76
934,powai,mumbai,26,"park,school",6.786678885351022,residential,34980303.16
980,powai,mumbai,48,"park,school",33.81676250827273,commercial,43502066.7
2020,powai,mumbai,36,"park,school",14.678096131187305,residential,83580058.55
2189,powai,mumbai,46,"park,school",10.22608012866592,commercial,97781492.6
1314,powai,mumbai,26,"hospital,mall",14.20469687893874,commercial,56040137.82
921,powai,mumbai,15,"hospital,mall",30.52270896605025,residential,32090709.34
1145,powai,mumbai,29,"school,hospital",33.10063380662763,residential,47675760.39
1756,powai,mumbai,30,"park,school",34.4713896482107,residential,77133166.15
763,powai,mumbai,36,"hospital,mall",5.3418686088649405,residential,34446847.32
1422,powai,mumbai,37,"park,school",28.61060018271981,residential,61275142.09
597,powai,mumbai,41,"mall,metro",31.536559927616825,commercial,22790471.16
1951,powai,mumbai,39,"school,hospital",29.86420932698754,residential,73396032.18
1066,powai,mumbai,17,"park,school",5.6023399499171,commercial,41809158.22
828,powai,mumbai,25,"hospital,mall",9.827134847339632,residential,27479006.92
781,powai,mumbai,45,"school,hospital",17.939700024375824,residential,29215030.5
2178,powai,mumbai,21,"park,school",11.166514301538117,residential,75170752.43
2076,powai,mumbai,49,"park,school",24.817936781389207,commercial,89590085.71
1372,powai,mumbai,40,"hospital,mall",9.607698035502024,commercial,46009546.31
415,powai,mumbai,33,"hospital,mall",10.99024402282839,residential,16119303.56
1247,powai,mumbai,33,"school,hospital",19.207119534262063,residential,43312443.89
1663,powai,mumbai,45,"hospital,mall",31.846324502164137,commercial,74099995.86
773,powai,mumbai,39,"mall,metro",16.13061574522242,commercial,32674603.42
1913,powai,mumbai,17,"park,school",18.192212685583073,commercial,66926930.66
1326,powai,mumbai,18,"mall,metro",27.567054263458612,residential,60191462.81
751,powai,mumbai,49,"hospital,mall",34.121166115207274,residential,32060384.35
649,powai,mumbai,48,"hospital,mall",33.96883112240904,commercial,29498837.78
1365,powai,mumbai,20,"hospital,mall",32.08331604017462,residential,54081568.22
2456,powai,mumbai,48,"mall,metro",8.608456242663,commercial,101038658.58
1108,powai,mumbai,25,"mall,metro",29.25382163958089,residential,52280961.97
574,powai,mumbai,42,"mall,metro",34.91807680336326,residential,22256275.08
1456,powai,mumbai,19,"school,hospital",16.64297459044252,commercial,54040884.09
1735,powai,mumbai,48,"hospital,mall",32.51485732349744,residential,79299887.25
2118,powai,mumbai,24,"mall,metro",21.997817811653196,residential,71589038.54
832,powai,mumbai,21,"park,school",31.02425803295526,commercial,34114446.21
2083,powai,mumbai,46,"hospital,mall",6.123970114931403,commercial,75459145.61
2050,powai,mumbai,40,"school,hospital",16.873782326930957,commercial,70318367.6
1373,powai,mumbai,45,"park,school",31.910940864482676,residential,45018824.15
1783,powai,mumbai,34,"park,school",13.410399595539248,commercial,80374385.68
802,powai,mumbai,29,"mall,metro",14.0144134255244,commercial,38143076.92
1714,powai,mumbai,41,"school,hospital",10.63807072677834,residential,62236573.56
2067,powai,mumbai,48,"park,school",29.63052177195381,residential,90648526.39
668,powai,mumbai,47,"hospital,mall",9.069494630511794,residential,24701283.62
1111,powai,mumbai,27,"school,hospital",12.48470783972838,commercial,38978563.03
607,powai,mumbai,27,"park,school",16.050557827243125,commercial,28339917.75
2468,powai,mumbai,22,"school,hospital",12.258142837688348,commercial,94650456.65
2227,powai,mumbai,45,"park,school",15.327470115612506,commercial,77591662.19
770,powai,mumbai,39,"school,hospital",9.887222167958615,residential,28152054.72
1306,powai,mumbai,28,"park,school",24.547619985678907,residential,55319650.22
436,powai,mumbai,23,"mall,metro",23.034258514836015,residential,17259302.11
1316,powai,mumbai,34,"park,school",17.71420401978857,commercial,47426333.13
1828,powai,mumbai,28,"hospital,mall",14.06435273823056,commercial,71920774.06
819,powai,mumbai,38,"park,school",13.954277787598922,residential,26304282.59
2373,powai,mumbai,32,"park,school",30.844748007554916,commercial,78359765.26
1623,powai,mumbai,48,"mall,metro",31.990611342364847,commercial,56827334.59
1709,powai,mumbai,16,"hospital,mall",34.92407298734888,commercial,73302585.24
2114,powai,mumbai,17,"mall,metro",15.295011489067196,residential,81333153.01
2348,powai,mumbai,37,"park,school",30.362577327337856,residential,109192387.76
1603,powai,mumbai,23,"park,school",26.755599113183585,residential,53799323.38
1774,powai,mumbai,29,"park,school",11.69983776156826,commercial,75343472.95
2122,powai,mumbai,36,"park,school",12.816777062171107,commercial,94661246.51
2299,powai,mumbai,45,"school,hospital",30.99180109077619,residential,104879051.66
2334,powai,mumbai,47,"school,hospital",31.0249326409469,commercial,107902726.84
1622,powai,mumbai,24,"mall,metro",34.77043558663799,commercial,62624959.46
2076,powai,mumbai,44,"mall,metro",14.491503729461266,residential,99222556.16
731,powai,mumbai,26,"park,school",24.03496907458013,residential,29094745.57
2251,powai,mumbai,25,"mall,metro",19.687312718900493,residential,81883379.49
930,powai,mumbai,42,"hospital,mall",17.870763458012306,commercial,38903458.51
1970,powai,mumbai,49,"mall,metro",26.919772112317695,residential,63187171.22
1719,powai,mumbai,48,"mall,metro",5.5374837689283805,residential,75824340.19
1419,powai,mumbai,37,"park,school",8.867924012849082,commercial,50545136.71
